X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
CRUISENObin0	CTDPRSbin2	-0.325322	-0.325322	-0.325322	2	2	3	0	0.453000	-0.556461	0.443539	-0.556461	0.443539	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.647090	0.647090	0.489827	0.489827	19	44
CRUISENObin0	CTDTMPbin2	0.586251	0.586251	0.586251	1	1	4	0	0.086000	0.944287	0.055713	0.944287	0.055713	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.365500	0.365500	0.000000	0.000000	19	45
CRUISENObin0	CTDSALbin2	0.488833	0.488833	0.488833	1	1	4	0	0.160000	0.815552	0.184448	0.815552	0.184448	0	0.800000	0.200000	0.800000	0.200000	0	0.790256	0.523056	0.523056	0.350778	0.350778	19	46
CRUISENObin0	CTDOXYbin2	0.488833	0.488833	0.488833	1	1	4	0	0.172000	0.787731	0.212269	0.787731	0.212269	0	0.800000	0.200000	0.800000	0.200000	0	0.790256	0.524354	0.524354	0.350778	0.350778	19	47
CRUISENObin0	THETAbin2	0.454938	0.454938	0.454938	1	1	4	0	0.234000	0.940745	0.059255	0.940745	0.059255	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.365500	0.365500	0.350778	0.350778	19	48
CRUISENObin0	SALNTYbin2	0.227469	0.227469	0.227469	1	1	4	0	0.511000	0.995037	0.063450	0.995037	0.063450	0	1.000000	0.000000	1.000000	0.000000	0	0.941850	0.365500	0.365500	0.000000	0.000000	19	49
CRUISENObin0	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.194000	0.957228	0.186867	0.957228	0.186867	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.523056	0.523056	0.000000	0.000000	19	50
CRUISENObin0	SILCATbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.066000	-0.924801	0.075199	-0.924801	0.075199	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.365500	0.365500	0.000000	0.000000	19	51
CRUISENObin0	NO2+NO3bin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.085000	-0.974069	0.025931	-0.974069	0.025931	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.357800	0.357800	0.000000	0.000000	19	52
CRUISENObin0	PHSPHTbin2	0.268771	0.268771	0.268771	1	1	1	0	0.931000	-0.063019	0.936981	-0.063019	0.936981	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.792108	0.792108	0.530466	0.530466	19	53
CRUISENObin0	REVPRSbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19	54
CRUISENObin0	REVTMPbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19	55
CRUISENObin0	QUALT1bin2	0.268771	0.268771	0.268771	4	4	1	0	0.677000	0.071003	0.928997	0.071003	0.928997	0	0.200000	0.800000	0.200000	0.800000	0	0.997059	0.791906	0.791906	0.530466	0.530466	19	56
CRUISENObin0	CRUISENObin2	0.586251	0.586251	0.586251	1	1	4	0	0.074000	1.000000	0.000000	1.000000	0.000000	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.000000	0.000000	0.000000	0.000000	19	57
STNNBRbin1	CASTNObin1	0.297047	0.297047	0.297047	2	2	3	0	0.832000	-0.076338	0.923662	-0.076338	0.923662	0	0.210819	0.789181	0.210819	0.789181	0	1.000000	0.791906	0.791906	0.530466	0.530466	20	21
STNNBRbin1	SAMPNObin1	0.362703	0.362703	0.362703	1	1	1	0	0.605000	0.620330	0.379670	0.620330	0.379670	0	0.316228	0.683772	0.316228	0.683772	0	0.941850	0.624697	0.624697	0.489827	0.489827	20	22
STNNBRbin1	BTLNBRbin1	0.642803	0.642803	0.642803	1	1	4	0	0.088000	0.994711	0.005289	0.994711	0.005289	0	0.948683	0.051317	0.948683	0.051317	0	0.790256	0.181575	0.181575	0.182569	0.182569	20	23
STNNBRbin1	CTDRAWbin1	-0.511489	-0.511489	-0.511489	1	1	4	0	0.347000	-0.676166	0.323834	-0.676166	0.323834	0	-0.737865	0.262135	-0.737865	0.262135	0	0.819306	0.593734	0.593734	0.350778	0.350778	20	24
STNNBRbin1	CTDPRSbin1	-0.511489	-0.511489	-0.511489	1	1	4	0	0.339000	-0.742701	0.257299	-0.742701	0.257299	0	-0.737865	0.262135	-0.737865	0.262135	0	0.819306	0.554086	0.554086	0.350778	0.350778	20	25
STNNBRbin1	CTDTMPbin1	-0.432281	-0.432281	-0.432281	1	1	4	0	0.454000	-0.728495	0.271505	-0.728495	0.271505	0	-0.632456	0.367544	-0.632456	0.367544	0	0.941850	0.565672	0.565672	0.467615	0.467615	20	26
STNNBRbin1	CTDSALbin1	-0.511489	-0.511489	-0.511489	1	1	4	0	0.350000	-0.763942	0.236058	-0.763942	0.236058	0	-0.737865	0.262135	-0.737865	0.262135	0	0.821823	0.535550	0.535550	0.350778	0.350778	20	27
STNNBRbin1	CTDOXYbin1	0.511489	0.511489	0.511489	1	1	4	0	0.361000	0.774242	0.225758	0.774242	0.225758	0	0.737865	0.262135	0.737865	0.262135	0	0.833832	0.527293	0.527293	0.350778	0.350778	20	28
STNNBRbin1	THETAbin1	-0.432281	-0.432281	-0.432281	1	1	4	0	0.499000	-0.725070	0.274930	-0.725070	0.274930	0	-0.632456	0.367544	-0.632456	0.367544	0	0.941850	0.565672	0.565672	0.467615	0.467615	20	29
STNNBRbin1	SALNTYbin1	0.511489	0.511489	0.511489	1	1	4	0	0.330000	0.882495	0.117505	0.882495	0.117505	0	0.737865	0.262135	0.737865	0.262135	0	0.819306	0.447677	0.447677	0.350778	0.350778	20	30
STNNBRbin1	OXYGENbin1	0.642803	0.642803	0.642803	1	1	4	0	0.075000	0.801063	0.198937	0.801063	0.198937	0	0.948683	0.051317	0.948683	0.051317	0	0.790256	0.523056	0.523056	0.182569	0.182569	20	31
STNNBRbin1	SILCATbin1	-0.642803	-0.642803	-0.642803	1	1	4	0	0.144000	-0.927082	0.072918	-0.927082	0.072918	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.365500	0.365500	0.182569	0.182569	20	32
STNNBRbin1	NO2+NO3bin1	-0.642803	-0.642803	-0.642803	1	1	4	0	0.175000	-0.926656	0.073344	-0.926656	0.073344	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.365500	0.365500	0.182569	0.182569	20	33
STNNBRbin1	PHSPHTbin1	-0.642803	-0.642803	-0.642803	1	1	4	0	0.172000	-0.941972	0.058028	-0.941972	0.058028	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.365500	0.365500	0.182569	0.182569	20	34
STNNBRbin1	REVPRSbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	20	35
STNNBRbin1	REVTMPbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	20	36
STNNBRbin1	QUALT1bin1	0.511489	0.511489	0.511489	1	1	4	0	0.344000	0.467816	0.532184	0.467816	0.532184	0	0.737865	0.262135	0.737865	0.262135	0	0.819306	0.694217	0.694217	0.350778	0.350778	20	37
STNNBRbin1	CRUISENObin1	-0.642803	-0.642803	-0.642803	1	1	4	0	0.180000	-0.947658	0.052342	-0.947658	0.052342	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.365500	0.365500	0.182569	0.182569	20	38
STNNBRbin1	STNNBRbin2	0.830667	0.830667	0.830667	1	1	4	0	0.085000	0.996899	0.003101	0.996899	0.003101	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.138869	0.138869	0.000000	0.000000	20	39
STNNBRbin1	CASTNObin2	-0.349677	-0.349677	-0.349677	2	2	2	0	0.725000	-0.413725	0.586275	-0.413725	0.586275	0	-0.210819	0.789181	-0.210819	0.789181	0	1.000000	0.718885	0.718885	0.530466	0.530466	20	40
STNNBRbin1	SAMPNObin2	0.642803	0.642803	0.642803	1	1	4	0	0.094000	0.966312	0.033688	0.966312	0.033688	0	0.948683	0.051317	0.948683	0.051317	0	0.790256	0.358289	0.358289	0.182569	0.182569	20	41
STNNBRbin1	BTLNBRbin2	0.642803	0.642803	0.642803	1	1	4	0	0.079000	0.966751	0.033249	0.966751	0.033249	0	0.948683	0.051317	0.948683	0.051317	0	0.790256	0.358289	0.358289	0.182569	0.182569	20	42
STNNBRbin1	CTDRAWbin2	0.297047	0.297047	0.297047	2	2	3	0	0.810000	0.356864	0.643136	0.356864	0.643136	0	0.210819	0.789181	0.210819	0.789181	0	1.000000	0.731176	0.731176	0.530466	0.530466	20	43
STNNBRbin1	CTDPRSbin2	0.297047	0.297047	0.297047	2	2	3	0	0.836000	0.321663	0.678337	0.321663	0.678337	0	0.210819	0.789181	0.210819	0.789181	0	1.000000	0.742379	0.742379	0.530466	0.530466	20	44
STNNBRbin1	CTDTMPbin2	-0.642803	-0.642803	-0.642803	1	1	4	0	0.155000	-0.836678	0.163322	-0.836678	0.163322	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.510359	0.510359	0.182569	0.182569	20	45
STNNBRbin1	CTDSALbin2	-0.432281	-0.432281	-0.432281	1	1	4	0	0.503000	-0.843580	0.156420	-0.843580	0.156420	0	-0.632456	0.367544	-0.632456	0.367544	0	0.941850	0.505056	0.505056	0.467615	0.467615	20	46
STNNBRbin1	CTDOXYbin2	-0.432281	-0.432281	-0.432281	1	1	4	0	0.488000	-0.781579	0.218421	-0.781579	0.218421	0	-0.632456	0.367544	-0.632456	0.367544	0	0.941850	0.525435	0.525435	0.467615	0.467615	20	47
STNNBRbin1	THETAbin2	-0.511489	-0.511489	-0.511489	1	1	4	0	0.350000	-0.830346	0.169654	-0.830346	0.169654	0	-0.737865	0.262135	-0.737865	0.262135	0	0.821823	0.521351	0.521351	0.350778	0.350778	20	48
STNNBRbin1	SALNTYbin2	-0.349677	-0.349677	-0.349677	1	1	4	0	0.332000	-0.987057	0.102539	-0.987057	0.102539	0	-1.000000	0.000000	-1.000000	0.000000	0	0.819306	0.433040	0.433040	0.000000	0.000000	20	49
STNNBRbin1	OXYGENbin2	-0.349677	-0.349677	-0.349677	1	1	4	0	0.337000	-0.986450	0.104919	-0.986450	0.104919	0	-1.000000	0.000000	-1.000000	0.000000	0	0.819306	0.438712	0.438712	0.000000	0.000000	20	50
STNNBRbin1	SILCATbin2	0.642803	0.642803	0.642803	1	1	4	0	0.161000	0.926249	0.073751	0.926249	0.073751	0	0.948683	0.051317	0.948683	0.051317	0	0.790256	0.365500	0.365500	0.182569	0.182569	20	51
STNNBRbin1	NO2+NO3bin2	0.642803	0.642803	0.642803	1	1	4	0	0.162000	0.992532	0.007468	0.992532	0.007468	0	0.948683	0.051317	0.948683	0.051317	0	0.790256	0.202419	0.202419	0.182569	0.182569	20	52
STNNBRbin1	PHSPHTbin2	-0.362703	-0.362703	-0.362703	1	1	1	0	0.646000	-0.146136	0.853864	-0.146136	0.853864	0	-0.316228	0.683772	-0.316228	0.683772	0	0.986407	0.786093	0.786093	0.489827	0.489827	20	53
STNNBRbin1	REVPRSbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	20	54
STNNBRbin1	REVTMPbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	20	55
STNNBRbin1	QUALT1bin2	0.231390	0.231390	0.231390	1	1	3	0	0.912000	0.229136	0.770864	0.229136	0.770864	0	0.105409	0.894591	0.105409	0.894591	0	1.000000	0.764338	0.764338	0.555833	0.555833	20	56
STNNBRbin1	CRUISENObin2	-0.642803	-0.642803	-0.642803	1	1	4	0	0.162000	-0.947658	0.052342	-0.947658	0.052342	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.365500	0.365500	0.182569	0.182569	20	57
CASTNObin1	SAMPNObin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.287000	-0.774480	0.225520	-0.774480	0.225520	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.527293	0.527293	0.350778	0.350778	21	22
CASTNObin1	BTLNBRbin1	0.080906	0.080906	0.080906	2	2	3	0	1.000000	-0.167734	0.832266	-0.167734	0.832266	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.781666	0.781666	0.598221	0.598221	21	23
CASTNObin1	CTDRAWbin1	-0.268771	-0.268771	-0.268771	2	2	3	0	0.913000	-0.040611	0.959389	-0.040611	0.959389	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.794198	0.794198	0.489827	0.489827	21	24
CASTNObin1	CTDPRSbin1	-0.268771	-0.268771	-0.268771	2	2	3	0	0.922000	-0.043694	0.956306	-0.043694	0.956306	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.793072	0.793072	0.489827	0.489827	21	25
CASTNObin1	CTDTMPbin1	-0.293125	-0.293125	-0.293125	3	3	2	0	0.801000	0.279290	0.720710	0.279290	0.720710	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.751547	0.751547	0.530466	0.530466	21	26
CASTNObin1	CTDSALbin1	-0.513187	-0.513187	-0.513187	2	2	3	0	0.160000	-0.568657	0.431343	-0.568657	0.431343	0	-0.800000	0.200000	-0.800000	0.200000	0	0.790256	0.642982	0.642982	0.350778	0.350778	21	27
CASTNObin1	CTDOXYbin1	0.513187	0.513187	0.513187	2	2	3	0	0.154000	0.544851	0.455149	0.544851	0.455149	0	0.800000	0.200000	0.800000	0.200000	0	0.790256	0.658478	0.658478	0.350778	0.350778	21	28
CASTNObin1	THETAbin1	-0.293125	-0.293125	-0.293125	3	3	2	0	0.806000	0.279584	0.720416	0.279584	0.720416	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.751547	0.751547	0.530466	0.530466	21	29
CASTNObin1	SALNTYbin1	0.268771	0.268771	0.268771	2	2	3	0	0.868000	0.106639	0.893361	0.106639	0.893361	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.787136	0.787136	0.489827	0.489827	21	30
CASTNObin1	OXYGENbin1	0.080906	0.080906	0.080906	2	2	3	0	1.000000	-0.115013	0.884987	-0.115013	0.884987	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.786093	0.786093	0.598221	0.598221	21	31
CASTNObin1	SILCATbin1	-0.325322	-0.325322	-0.325322	2	2	3	0	0.519000	0.110020	0.889980	0.110020	0.889980	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.786093	0.786093	0.489827	0.489827	21	32
CASTNObin1	NO2+NO3bin1	-0.325322	-0.325322	-0.325322	2	2	3	0	0.554000	0.056137	0.943863	0.056137	0.943863	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.792674	0.792674	0.489827	0.489827	21	33
CASTNObin1	PHSPHTbin1	-0.325322	-0.325322	-0.325322	2	2	3	0	0.523000	0.128709	0.871291	0.128709	0.871291	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.786093	0.786093	0.489827	0.489827	21	34
CASTNObin1	REVPRSbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	21	35
CASTNObin1	REVTMPbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	21	36
CASTNObin1	QUALT1bin1	0.268771	0.268771	0.268771	2	2	3	0	0.861000	0.662697	0.337303	0.662697	0.337303	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.601084	0.601084	0.489827	0.489827	21	37
CASTNObin1	CRUISENObin1	-0.325322	-0.325322	-0.325322	2	2	3	0	0.543000	-0.141224	0.858776	-0.141224	0.858776	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.786093	0.786093	0.489827	0.489827	21	38
CASTNObin1	STNNBRbin2	0.297047	0.297047	0.297047	2	2	3	0	0.747000	-0.140999	0.859001	-0.140999	0.859001	0	0.210819	0.789181	0.210819	0.789181	0	1.000000	0.786093	0.786093	0.530466	0.530466	21	39
CASTNObin1	CASTNObin2	-0.293125	-0.293125	-0.293125	1	1	2	0	0.791000	-0.374522	0.625478	-0.374522	0.625478	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.727438	0.727438	0.530466	0.530466	21	40
CASTNObin1	SAMPNObin2	0.080906	0.080906	0.080906	2	2	3	0	1.000000	-0.326968	0.673033	-0.326968	0.673033	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.740623	0.740623	0.598221	0.598221	21	41
CASTNObin1	BTLNBRbin2	0.080906	0.080906	0.080906	2	2	3	0	1.000000	0.134666	0.865334	0.134666	0.865334	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.786093	0.786093	0.598221	0.598221	21	42
CASTNObin1	CTDRAWbin2	0.586251	0.586251	0.586251	1	1	4	0	0.082000	0.878962	0.121038	0.878962	0.121038	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.451699	0.451699	0.000000	0.000000	21	43
CASTNObin1	CTDPRSbin2	0.586251	0.586251	0.586251	1	1	4	0	0.078000	0.890655	0.109345	0.890655	0.109345	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.438712	0.438712	0.000000	0.000000	21	44
CASTNObin1	CTDTMPbin2	-0.325322	-0.325322	-0.325322	2	2	3	0	0.542000	-0.455966	0.544034	-0.455966	0.544034	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.700444	0.700444	0.489827	0.489827	21	45
CASTNObin1	CTDSALbin2	-0.293125	-0.293125	-0.293125	3	3	2	0	0.798000	0.425932	0.574068	0.425932	0.574068	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.714843	0.714843	0.530466	0.530466	21	46
CASTNObin1	CTDOXYbin2	-0.293125	-0.293125	-0.293125	3	3	2	0	0.784000	0.409277	0.590723	0.409277	0.590723	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.722152	0.722152	0.530466	0.530466	21	47
CASTNObin1	THETAbin2	-0.513187	-0.513187	-0.513187	2	2	3	0	0.158000	-0.465862	0.534138	-0.465862	0.534138	0	-0.800000	0.200000	-0.800000	0.200000	0	0.790256	0.694217	0.694217	0.350778	0.350778	21	48
CASTNObin1	SALNTYbin2	0.105261	0.105261	0.105261	1	1	4	0	1.000000	0.705266	0.501655	0.705266	0.501655	0	0.500000	0.666667	0.500000	0.666667	0	1.000000	0.684886	0.684886	0.489827	0.489827	21	49
CASTNObin1	OXYGENbin2	-0.174839	-0.174839	-0.174839	4	4	1	0	0.831000	0.046839	0.970170	0.046839	0.970170	0	-0.500000	0.666667	-0.500000	0.666667	0	1.000000	0.796870	0.796870	0.489827	0.489827	21	50
CASTNObin1	SILCATbin2	0.325322	0.325322	0.325322	2	2	3	0	0.565000	0.284360	0.715640	0.284360	0.715640	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.751547	0.751547	0.489827	0.489827	21	51
CASTNObin1	NO2+NO3bin2	0.325322	0.325322	0.325322	2	2	3	0	0.564000	-0.051669	0.948331	-0.051669	0.948331	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.792674	0.792674	0.489827	0.489827	21	52
CASTNObin1	PHSPHTbin2	0.454938	0.454938	0.454938	1	1	4	0	0.200000	0.996601	0.003399	0.996601	0.003399	0	0.800000	0.200000	0.800000	0.200000	0	0.796875	0.145890	0.145890	0.350778	0.350778	21	53
CASTNObin1	REVPRSbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	21	54
CASTNObin1	REVTMPbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	21	55
CASTNObin1	QUALT1bin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.311000	-0.890856	0.109144	-0.890856	0.109144	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.438712	0.438712	0.350778	0.350778	21	56
CASTNObin1	CRUISENObin2	-0.325322	-0.325322	-0.325322	2	2	3	0	0.553000	-0.141224	0.858776	-0.141224	0.858776	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.786093	0.786093	0.489827	0.489827	21	57
SAMPNObin1	BTLNBRbin1	0.268771	0.268771	0.268771	1	1	3	0	0.766000	0.697336	0.302664	0.697336	0.302664	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.580925	0.580925	0.489827	0.489827	22	23
SAMPNObin1	CTDRAWbin1	0.268771	0.268771	0.268771	2	2	1	0	0.922000	-0.140933	0.859067	-0.140933	0.859067	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.786093	0.786093	0.530466	0.530466	22	24
SAMPNObin1	CTDPRSbin1	0.268771	0.268771	0.268771	2	2	1	0	0.926000	-0.196136	0.803864	-0.196136	0.803864	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.771198	0.771198	0.530466	0.530466	22	25
SAMPNObin1	CTDTMPbin1	-0.349677	-0.349677	-0.349677	1	1	2	0	0.442000	-0.802408	0.197592	-0.802408	0.197592	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.523056	0.523056	0.489827	0.489827	22	26
SAMPNObin1	CTDSALbin1	0.325322	0.325322	0.325322	2	2	3	0	0.570000	-0.057170	0.942830	-0.057170	0.942830	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.792674	0.792674	0.489827	0.489827	22	27
SAMPNObin1	CTDOXYbin1	-0.325322	-0.325322	-0.325322	2	2	3	0	0.560000	-0.014409	0.985591	-0.014409	0.985591	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.798081	0.798081	0.489827	0.489827	22	28
SAMPNObin1	THETAbin1	-0.349677	-0.349677	-0.349677	1	1	2	0	0.434000	-0.801742	0.198258	-0.801742	0.198258	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.523056	0.523056	0.489827	0.489827	22	29
SAMPNObin1	SALNTYbin1	-0.268771	-0.268771	-0.268771	2	2	1	0	0.874000	0.294059	0.705941	0.294059	0.705941	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.751547	0.751547	0.530466	0.530466	22	30
SAMPNObin1	OXYGENbin1	0.268771	0.268771	0.268771	1	1	3	0	0.754000	0.364178	0.635822	0.364178	0.635822	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.731176	0.731176	0.489827	0.489827	22	31
SAMPNObin1	SILCATbin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.859000	-0.711447	0.288553	-0.711447	0.288553	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.575988	0.575988	0.530466	0.530466	22	32
SAMPNObin1	NO2+NO3bin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.887000	-0.672616	0.327384	-0.672616	0.327384	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.596102	0.596102	0.530466	0.530466	22	33
SAMPNObin1	PHSPHTbin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.866000	-0.721404	0.278596	-0.721404	0.278596	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.569354	0.569354	0.530466	0.530466	22	34
SAMPNObin1	REVPRSbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	22	35
SAMPNObin1	REVTMPbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	22	36
SAMPNObin1	QUALT1bin1	-0.268771	-0.268771	-0.268771	2	2	1	0	0.875000	-0.376245	0.623755	-0.376245	0.623755	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.727438	0.727438	0.530466	0.530466	22	37
SAMPNObin1	CRUISENObin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.871000	-0.500033	0.499967	-0.500033	0.499967	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.684886	0.684886	0.530466	0.530466	22	38
SAMPNObin1	STNNBRbin2	0.362703	0.362703	0.362703	1	1	1	0	0.596000	0.678642	0.321358	0.678642	0.321358	0	0.316228	0.683772	0.316228	0.683772	0	0.941850	0.593734	0.593734	0.489827	0.489827	22	39
SAMPNObin1	CASTNObin2	0.349677	0.349677	0.349677	1	1	2	0	0.458000	0.275483	0.724517	0.275483	0.724517	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.751729	0.751729	0.489827	0.489827	22	40
SAMPNObin1	SAMPNObin2	0.268771	0.268771	0.268771	1	1	3	0	0.735000	0.796717	0.203283	0.796717	0.203283	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.523056	0.523056	0.489827	0.489827	22	41
SAMPNObin1	BTLNBRbin2	0.268771	0.268771	0.268771	1	1	3	0	0.750000	0.404719	0.595281	0.404719	0.595281	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.722152	0.722152	0.489827	0.489827	22	42
SAMPNObin1	CTDRAWbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.288000	-0.379061	0.620939	-0.379061	0.620939	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.727438	0.727438	0.350778	0.350778	22	43
SAMPNObin1	CTDPRSbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.296000	-0.402728	0.597272	-0.402728	0.597272	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.722152	0.722152	0.350778	0.350778	22	44
SAMPNObin1	CTDTMPbin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.882000	-0.187266	0.812734	-0.187266	0.812734	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.775107	0.775107	0.530466	0.530466	22	45
SAMPNObin1	CTDSALbin2	-0.349677	-0.349677	-0.349677	1	1	2	0	0.465000	-0.902098	0.097902	-0.902098	0.097902	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.423694	0.423694	0.489827	0.489827	22	46
SAMPNObin1	CTDOXYbin2	-0.349677	-0.349677	-0.349677	1	1	2	0	0.456000	-0.889518	0.110482	-0.889518	0.110482	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.440079	0.440079	0.489827	0.489827	22	47
SAMPNObin1	THETAbin2	0.325322	0.325322	0.325322	2	2	3	0	0.563000	-0.176987	0.823013	-0.176987	0.823013	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.778424	0.778424	0.489827	0.489827	22	48
SAMPNObin1	SALNTYbin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.334000	-0.820470	0.387423	-0.820470	0.387423	0	-0.500000	0.666667	-0.500000	0.666667	0	0.819306	0.626398	0.626398	0.489827	0.489827	22	49
SAMPNObin1	OXYGENbin2	-0.174839	-0.174839	-0.174839	1	1	3	0	0.671000	-0.695536	0.510334	-0.695536	0.510334	0	-0.500000	0.666667	-0.500000	0.666667	0	0.992816	0.685324	0.685324	0.489827	0.489827	22	50
SAMPNObin1	SILCATbin2	0.268771	0.268771	0.268771	1	1	1	0	0.756000	0.279228	0.720772	0.279228	0.720772	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.751547	0.751547	0.530466	0.530466	22	51
