X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
CTDSALbin1	THETAbin2	0.586251	0.586251	0.586251	1	1	4	0	0.090000	0.992686	0.007314	0.992686	0.007314	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.120164	0.120164	0.000000	0.000000	11	22
CTDSALbin1	SALNTYbin2	0.105261	0.105261	0.105261	1	1	4	0	1.000000	0.632032	0.564442	0.632032	0.564442	0	0.500000	0.666667	0.500000	0.666667	0	1.000000	0.584363	0.584363	0.301974	0.301974	11	23
CTDSALbin1	OXYGENbin2	0.227469	0.227469	0.227469	1	1	4	0	0.342000	0.733988	0.475313	0.733988	0.475313	0	0.500000	0.666667	0.500000	0.666667	0	0.767813	0.565599	0.565599	0.301974	0.301974	11	24
CTDSALbin1	SILCATbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.276000	-0.913632	0.086368	-0.913632	0.086368	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.328342	0.328342	0.220339	0.220339	11	25
CTDSALbin1	NO2+NO3bin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.295000	-0.790758	0.209242	-0.790758	0.209242	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.458339	0.458339	0.220339	0.220339	11	26
CTDSALbin1	PHSPHTbin2	-0.325322	-0.325322	-0.325322	2	2	3	0	0.465000	-0.503599	0.496401	-0.503599	0.496401	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.565599	0.565599	0.301974	0.301974	11	27
CTDOXYbin1	THETAbin1	-0.268771	-0.268771	-0.268771	4	4	1	0	0.790000	-0.305755	0.694245	-0.305755	0.694245	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.602376	0.602376	0.301974	0.301974	12	13
CTDOXYbin1	SALNTYbin1	0.454938	0.454938	0.454938	1	1	4	0	0.206000	0.869089	0.130911	0.869089	0.130911	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.404615	0.404615	0.220339	0.220339	12	14
CTDOXYbin1	OXYGENbin1	0.323625	0.323625	0.323625	1	1	4	0	0.566000	0.696850	0.303150	0.696850	0.303150	0	0.600000	0.400000	0.600000	0.400000	0	0.983012	0.535485	0.535485	0.288889	0.288889	12	15
CTDOXYbin1	SILCATbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.297000	-0.625559	0.374441	-0.625559	0.374441	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.556912	0.556912	0.220339	0.220339	12	16
CTDOXYbin1	NO2+NO3bin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.297000	-0.657423	0.342577	-0.657423	0.342577	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.556547	0.556547	0.220339	0.220339	12	17
CTDOXYbin1	PHSPHTbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.301000	-0.634122	0.365878	-0.634122	0.365878	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.556912	0.556912	0.220339	0.220339	12	18
CTDOXYbin1	CTDTMPbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.273000	-0.932809	0.067191	-0.932809	0.067191	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	12	19
CTDOXYbin1	CTDSALbin2	-0.268771	-0.268771	-0.268771	4	4	1	0	0.760000	-0.360843	0.639157	-0.360843	0.639157	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.593005	0.593005	0.301974	0.301974	12	20
CTDOXYbin1	CTDOXYbin2	-0.268771	-0.268771	-0.268771	4	4	1	0	0.810000	-0.298102	0.701898	-0.298102	0.701898	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.602376	0.602376	0.301974	0.301974	12	21
CTDOXYbin1	THETAbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.066000	-0.933287	0.066713	-0.933287	0.066713	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.324668	0.324668	0.000000	0.000000	12	22
CTDOXYbin1	SALNTYbin2	-0.105261	-0.105261	-0.105261	1	1	4	0	1.000000	-0.533984	0.641389	-0.533984	0.641389	0	-0.500000	0.666667	-0.500000	0.666667	0	1.000000	0.593005	0.593005	0.301974	0.301974	12	23
CTDOXYbin1	OXYGENbin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.513000	-0.603943	0.587191	-0.603943	0.587191	0	-0.500000	0.666667	-0.500000	0.666667	0	0.983012	0.585654	0.585654	0.301974	0.301974	12	24
CTDOXYbin1	SILCATbin2	0.454938	0.454938	0.454938	1	1	4	0	0.328000	0.955496	0.044504	0.955496	0.044504	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.319870	0.319870	0.220339	0.220339	12	25
CTDOXYbin1	NO2+NO3bin2	0.454938	0.454938	0.454938	1	1	4	0	0.329000	0.761167	0.238833	0.761167	0.238833	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.478364	0.478364	0.220339	0.220339	12	26
CTDOXYbin1	PHSPHTbin2	0.325322	0.325322	0.325322	2	2	3	0	0.445000	0.493399	0.506601	0.493399	0.506601	0	0.400000	0.600000	0.400000	0.600000	0	0.958252	0.565599	0.565599	0.301974	0.301974	12	27
THETAbin1	SALNTYbin1	0.161812	0.161812	0.161812	2	2	2	0	1.000000	-0.316338	0.683662	-0.316338	0.683662	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.602376	0.602376	0.377907	0.377907	13	14
THETAbin1	OXYGENbin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.868000	-0.204937	0.795063	-0.204937	0.795063	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.615444	0.615444	0.301974	0.301974	13	15
THETAbin1	SILCATbin1	0.488833	0.488833	0.488833	1	1	4	0	0.186000	0.923706	0.076294	0.923706	0.076294	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.324954	0.324954	0.220339	0.220339	13	16
THETAbin1	NO2+NO3bin1	0.488833	0.488833	0.488833	1	1	4	0	0.162000	0.913099	0.086901	0.913099	0.086901	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.328342	0.328342	0.220339	0.220339	13	17
THETAbin1	PHSPHTbin1	0.488833	0.488833	0.488833	1	1	4	0	0.163000	0.911147	0.088853	0.911147	0.088853	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.329618	0.329618	0.220339	0.220339	13	18
THETAbin1	CTDTMPbin2	0.488833	0.488833	0.488833	1	1	4	0	0.166000	0.598625	0.401375	0.598625	0.401375	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.556912	0.556912	0.220339	0.220339	13	19
THETAbin1	CTDSALbin2	0.586251	0.586251	0.586251	1	1	4	0	0.090000	0.951032	0.048968	0.951032	0.048968	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.324668	0.324668	0.000000	0.000000	13	20
THETAbin1	CTDOXYbin2	0.586251	0.586251	0.586251	1	1	4	0	0.087000	0.981387	0.018613	0.981387	0.018613	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.214051	0.214051	0.000000	0.000000	13	21
THETAbin1	THETAbin2	0.268771	0.268771	0.268771	4	4	1	0	0.807000	0.593111	0.406889	0.593111	0.406889	0	0.400000	0.600000	0.400000	0.600000	0	0.983012	0.557050	0.557050	0.301974	0.301974	13	22
THETAbin1	SALNTYbin2	0.174839	0.174839	0.174839	1	1	2	0	0.815000	0.717921	0.490188	0.717921	0.490188	0	0.500000	0.666667	0.500000	0.666667	0	0.983012	0.565599	0.565599	0.301974	0.301974	13	23
THETAbin1	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.162000	0.961697	0.176769	0.961697	0.176769	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.446780	0.446780	0.000000	0.000000	13	24
THETAbin1	SILCATbin2	-0.488833	-0.488833	-0.488833	1	1	4	0	0.174000	-0.511126	0.488874	-0.511126	0.488874	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	13	25
THETAbin1	NO2+NO3bin2	-0.488833	-0.488833	-0.488833	1	1	4	0	0.177000	-0.792047	0.207953	-0.792047	0.207953	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.458339	0.458339	0.220339	0.220339	13	26
THETAbin1	PHSPHTbin2	0.349677	0.349677	0.349677	1	1	2	0	0.535000	0.356225	0.643775	0.356225	0.643775	0	0.400000	0.600000	0.400000	0.600000	0	0.983012	0.593005	0.593005	0.301974	0.301974	13	27
SALNTYbin1	OXYGENbin1	0.454938	0.454938	0.454938	1	1	4	0	0.350000	0.957867	0.042133	0.957867	0.042133	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.314573	0.314573	0.220339	0.220339	14	15
SALNTYbin1	SILCATbin1	-0.323625	-0.323625	-0.323625	1	1	4	0	0.579000	-0.648463	0.351537	-0.648463	0.351537	0	-0.600000	0.400000	-0.600000	0.400000	0	0.983012	0.556912	0.556912	0.288889	0.288889	14	16
SALNTYbin1	NO2+NO3bin1	-0.323625	-0.323625	-0.323625	1	1	4	0	0.560000	-0.656273	0.343727	-0.656273	0.343727	0	-0.600000	0.400000	-0.600000	0.400000	0	0.983012	0.556547	0.556547	0.288889	0.288889	14	17
SALNTYbin1	PHSPHTbin1	-0.323625	-0.323625	-0.323625	1	1	4	0	0.593000	-0.676859	0.323141	-0.676859	0.323141	0	-0.600000	0.400000	-0.600000	0.400000	0	0.983012	0.542500	0.542500	0.288889	0.288889	14	18
SALNTYbin1	CTDTMPbin2	-0.323625	-0.323625	-0.323625	1	1	4	0	0.584000	-0.756065	0.243935	-0.756065	0.243935	0	-0.600000	0.400000	-0.600000	0.400000	0	0.983012	0.483664	0.483664	0.288889	0.288889	14	19
SALNTYbin1	CTDSALbin2	0.161812	0.161812	0.161812	2	2	2	0	1.000000	-0.508180	0.491820	-0.508180	0.491820	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.565599	0.565599	0.377907	0.377907	14	20
SALNTYbin1	CTDOXYbin2	0.161812	0.161812	0.161812	2	2	2	0	1.000000	-0.403217	0.596783	-0.403217	0.596783	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.585654	0.585654	0.377907	0.377907	14	21
SALNTYbin1	THETAbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.301000	-0.751319	0.248681	-0.751319	0.248681	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.484716	0.484716	0.220339	0.220339	14	22
SALNTYbin1	SALNTYbin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.488000	-0.793863	0.416133	-0.793863	0.416133	0	-0.500000	0.666667	-0.500000	0.666667	0	0.983012	0.559940	0.559940	0.301974	0.301974	14	23
SALNTYbin1	OXYGENbin2	-0.105261	-0.105261	-0.105261	1	1	4	0	1.000000	-0.782630	0.427756	-0.782630	0.427756	0	-0.500000	0.666667	-0.500000	0.666667	0	1.000000	0.565424	0.565424	0.301974	0.301974	14	24
SALNTYbin1	SILCATbin2	0.323625	0.323625	0.323625	1	1	4	0	0.577000	0.933492	0.066508	0.933492	0.066508	0	0.600000	0.400000	0.600000	0.400000	0	0.983012	0.324668	0.324668	0.288889	0.288889	14	25
SALNTYbin1	NO2+NO3bin2	0.323625	0.323625	0.323625	1	1	4	0	0.554000	0.827903	0.172097	0.827903	0.172097	0	0.600000	0.400000	0.600000	0.400000	0	0.983012	0.444744	0.444744	0.288889	0.288889	14	26
SALNTYbin1	PHSPHTbin2	0.268771	0.268771	0.268771	2	2	1	0	0.660000	0.062302	0.937698	0.062302	0.937698	0	0.200000	0.800000	0.200000	0.800000	0	0.983012	0.638078	0.638078	0.327044	0.327044	14	27
OXYGENbin1	SILCATbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.272000	-0.522545	0.477455	-0.522545	0.477455	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	15	16
OXYGENbin1	NO2+NO3bin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.301000	-0.517595	0.482405	-0.517595	0.482405	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	15	17
OXYGENbin1	PHSPHTbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.292000	-0.560440	0.439560	-0.560440	0.439560	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	15	18
OXYGENbin1	CTDTMPbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.280000	-0.542038	0.457962	-0.542038	0.457962	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	15	19
OXYGENbin1	CTDSALbin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.919000	-0.459214	0.540786	-0.459214	0.540786	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.574283	0.574283	0.301974	0.301974	15	20
OXYGENbin1	CTDOXYbin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.927000	-0.337467	0.662533	-0.337467	0.662533	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.595657	0.595657	0.301974	0.301974	15	21
OXYGENbin1	THETAbin2	-0.323625	-0.323625	-0.323625	1	1	4	0	0.570000	-0.535357	0.464643	-0.535357	0.464643	0	-0.600000	0.400000	-0.600000	0.400000	0	0.983012	0.565599	0.565599	0.288889	0.288889	15	22
OXYGENbin1	SALNTYbin2	-0.349677	-0.349677	-0.349677	1	1	4	0	0.156000	-0.830765	0.375806	-0.830765	0.375806	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.556912	0.556912	0.000000	0.000000	15	23
OXYGENbin1	OXYGENbin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.342000	-0.855884	0.346027	-0.855884	0.346027	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.556547	0.556547	0.000000	0.000000	15	24
OXYGENbin1	SILCATbin2	0.454938	0.454938	0.454938	1	1	4	0	0.214000	0.796366	0.203634	0.796366	0.203634	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.457712	0.457712	0.220339	0.220339	15	25
OXYGENbin1	NO2+NO3bin2	0.454938	0.454938	0.454938	1	1	4	0	0.208000	0.722498	0.277502	0.722498	0.277502	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.511456	0.511456	0.220339	0.220339	15	26
OXYGENbin1	PHSPHTbin2	-0.268771	-0.268771	-0.268771	1	1	3	0	0.905000	-0.144809	0.855191	-0.144809	0.855191	0	-0.400000	0.600000	-0.400000	0.600000	0	0.983012	0.626452	0.626452	0.301974	0.301974	15	27
SILCATbin1	NO2+NO3bin1	0.586251	0.586251	0.586251	1	1	4	0	0.075000	0.998537	0.001463	0.998537	0.001463	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.048056	0.048056	0.000000	0.000000	16	17
SILCATbin1	PHSPHTbin1	0.586251	0.586251	0.586251	1	1	4	0	0.087000	0.998854	0.001146	0.998854	0.001146	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.043940	0.043940	0.000000	0.000000	16	18
SILCATbin1	CTDTMPbin2	0.586251	0.586251	0.586251	1	1	4	0	0.101000	0.817699	0.182301	0.817699	0.182301	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.447293	0.447293	0.000000	0.000000	16	19
SILCATbin1	CTDSALbin2	0.488833	0.488833	0.488833	1	1	4	0	0.168000	0.944003	0.055997	0.944003	0.055997	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	16	20
SILCATbin1	CTDOXYbin2	0.488833	0.488833	0.488833	1	1	4	0	0.150000	0.930724	0.069276	0.930724	0.069276	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	16	21
SILCATbin1	THETAbin2	0.454938	0.454938	0.454938	1	1	4	0	0.195000	0.812145	0.187855	0.812145	0.187855	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.447293	0.447293	0.220339	0.220339	16	22
SILCATbin1	SALNTYbin2	0.227469	0.227469	0.227469	1	1	4	0	0.514000	0.963766	0.171898	0.963766	0.171898	0	1.000000	0.000000	1.000000	0.000000	0	0.983012	0.444744	0.444744	0.000000	0.000000	16	23
SILCATbin1	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.157000	1.000000	0.000132	1.000000	0.000132	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.006079	0.006079	0.000000	0.000000	16	24
SILCATbin1	SILCATbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.080000	-0.798654	0.201346	-0.798654	0.201346	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.457712	0.457712	0.000000	0.000000	16	25
SILCATbin1	NO2+NO3bin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.073000	-0.963779	0.036221	-0.963779	0.036221	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.287267	0.287267	0.000000	0.000000	16	26
SILCATbin1	PHSPHTbin2	0.268771	0.268771	0.268771	1	1	1	0	0.924000	0.190420	0.809580	0.190420	0.809580	0	0.200000	0.800000	0.200000	0.800000	0	0.983012	0.620678	0.620678	0.327044	0.327044	16	27
NO2+NO3bin1	PHSPHTbin1	0.586251	0.586251	0.586251	1	1	4	0	0.078000	0.996315	0.003685	0.996315	0.003685	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.084755	0.084755	0.000000	0.000000	17	18
NO2+NO3bin1	CTDTMPbin2	0.586251	0.586251	0.586251	1	1	4	0	0.081000	0.845977	0.154023	0.845977	0.154023	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.416768	0.416768	0.000000	0.000000	17	19
NO2+NO3bin1	CTDSALbin2	0.488833	0.488833	0.488833	1	1	4	0	0.188000	0.925185	0.074815	0.925185	0.074815	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	17	20
NO2+NO3bin1	CTDOXYbin2	0.488833	0.488833	0.488833	1	1	4	0	0.167000	0.912918	0.087082	0.912918	0.087082	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.328342	0.328342	0.220339	0.220339	17	21
NO2+NO3bin1	THETAbin2	0.454938	0.454938	0.454938	1	1	4	0	0.188000	0.840941	0.159059	0.840941	0.159059	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.425391	0.425391	0.220339	0.220339	17	22
NO2+NO3bin1	SALNTYbin2	0.227469	0.227469	0.227469	1	1	4	0	0.520000	0.971143	0.153310	0.971143	0.153310	0	1.000000	0.000000	1.000000	0.000000	0	0.983012	0.416768	0.416768	0.000000	0.000000	17	23
NO2+NO3bin1	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.176000	0.998632	0.033298	0.998632	0.033298	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.287267	0.287267	0.000000	0.000000	17	24
NO2+NO3bin1	SILCATbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.080000	-0.817142	0.182858	-0.817142	0.182858	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.447293	0.447293	0.000000	0.000000	17	25
NO2+NO3bin1	NO2+NO3bin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.084000	-0.965002	0.034998	-0.965002	0.034998	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.287267	0.287267	0.000000	0.000000	17	26
NO2+NO3bin1	PHSPHTbin2	0.268771	0.268771	0.268771	1	1	1	0	0.909000	0.137102	0.862898	0.137102	0.862898	0	0.200000	0.800000	0.200000	0.800000	0	0.983012	0.626452	0.626452	0.327044	0.327044	17	27
PHSPHTbin1	CTDTMPbin2	0.586251	0.586251	0.586251	1	1	4	0	0.076000	0.813938	0.186062	0.813938	0.186062	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.447293	0.447293	0.000000	0.000000	18	19
PHSPHTbin1	CTDSALbin2	0.488833	0.488833	0.488833	1	1	4	0	0.191000	0.946325	0.053675	0.946325	0.053675	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	18	20
PHSPHTbin1	CTDOXYbin2	0.488833	0.488833	0.488833	1	1	4	0	0.177000	0.926883	0.073117	0.926883	0.073117	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.324668	0.324668	0.220339	0.220339	18	21
PHSPHTbin1	THETAbin2	0.454938	0.454938	0.454938	1	1	4	0	0.220000	0.808046	0.191954	0.808046	0.191954	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.448827	0.448827	0.220339	0.220339	18	22
PHSPHTbin1	SALNTYbin2	0.227469	0.227469	0.227469	1	1	4	0	0.468000	0.974363	0.144465	0.974363	0.144465	0	1.000000	0.000000	1.000000	0.000000	0	0.983012	0.405207	0.405207	0.000000	0.000000	18	23
PHSPHTbin1	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.159000	0.999989	0.002927	0.999989	0.002927	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.074793	0.074793	0.000000	0.000000	18	24
PHSPHTbin1	SILCATbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.096000	-0.811359	0.188641	-0.811359	0.188641	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.447293	0.447293	0.000000	0.000000	18	25
PHSPHTbin1	NO2+NO3bin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.084000	-0.973115	0.026885	-0.973115	0.026885	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.263651	0.263651	0.000000	0.000000	18	26
PHSPHTbin1	PHSPHTbin2	0.268771	0.268771	0.268771	1	1	1	0	0.921000	0.208189	0.791811	0.208189	0.791811	0	0.200000	0.800000	0.200000	0.800000	0	0.983012	0.615444	0.615444	0.327044	0.327044	18	27
CTDTMPbin2	CTDSALbin2	0.488833	0.488833	0.488833	1	1	4	0	0.169000	0.583229	0.416771	0.583229	0.416771	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.559940	0.559940	0.220339	0.220339	19	20
CTDTMPbin2	CTDOXYbin2	0.488833	0.488833	0.488833	1	1	4	0	0.178000	0.557696	0.442304	0.557696	0.442304	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	19	21
CTDTMPbin2	THETAbin2	0.454938	0.454938	0.454938	1	1	4	0	0.243000	0.999934	0.000066	0.999934	0.000066	0	0.800000	0.200000	0.800000	0.200000	0	0.767813	0.003812	0.003812	0.220339	0.220339	19	22
CTDTMPbin2	SALNTYbin2	0.227469	0.227469	0.227469	1	1	4	0	0.493000	0.815742	0.392657	0.815742	0.392657	0	1.000000	0.000000	1.000000	0.000000	0	0.983012	0.556912	0.556912	0.000000	0.000000	19	23
CTDTMPbin2	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.183000	0.811664	0.397124	0.811664	0.397124	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.556912	0.556912	0.000000	0.000000	19	24
CTDTMPbin2	SILCATbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.085000	-0.939909	0.060091	-0.939909	0.060091	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.324668	0.324668	0.000000	0.000000	19	25
CTDTMPbin2	NO2+NO3bin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.094000	-0.863094	0.136906	-0.863094	0.136906	0	-1.000000	0.000000	-1.000000	0.000000	0	0.767813	0.404615	0.404615	0.000000	0.000000	19	26
CTDTMPbin2	PHSPHTbin2	0.268771	0.268771	0.268771	1	1	1	0	0.924000	-0.385786	0.614214	-0.385786	0.614214	0	0.200000	0.800000	0.200000	0.800000	0	0.983012	0.588621	0.588621	0.327044	0.327044	19	27
CTDSALbin2	CTDOXYbin2	0.586251	0.586251	0.586251	1	1	4	0	0.071000	0.990827	0.009173	0.990827	0.009173	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.131861	0.131861	0.000000	0.000000	20	21
CTDSALbin2	THETAbin2	0.268771	0.268771	0.268771	4	4	1	0	0.807000	0.575196	0.424804	0.575196	0.424804	0	0.400000	0.600000	0.400000	0.600000	0	0.983012	0.564769	0.564769	0.301974	0.301974	20	22
CTDSALbin2	SALNTYbin2	0.174839	0.174839	0.174839	1	1	2	0	0.829000	0.887418	0.304994	0.887418	0.304994	0	0.500000	0.666667	0.500000	0.666667	0	0.983012	0.535485	0.535485	0.301974	0.301974	20	23
CTDSALbin2	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.159000	0.941534	0.218769	0.941534	0.218769	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.470035	0.470035	0.000000	0.000000	20	24
CTDSALbin2	SILCATbin2	-0.488833	-0.488833	-0.488833	1	1	4	0	0.175000	-0.603326	0.396674	-0.603326	0.396674	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.556912	0.556912	0.220339	0.220339	20	25
CTDSALbin2	NO2+NO3bin2	-0.488833	-0.488833	-0.488833	1	1	4	0	0.166000	-0.875877	0.124123	-0.875877	0.124123	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.396505	0.396505	0.220339	0.220339	20	26
CTDSALbin2	PHSPHTbin2	0.349677	0.349677	0.349677	1	1	2	0	0.484000	0.498677	0.501323	0.498677	0.501323	0	0.400000	0.600000	0.400000	0.600000	0	0.983012	0.565599	0.565599	0.301974	0.301974	20	27
CTDOXYbin2	THETAbin2	0.268771	0.268771	0.268771	4	4	1	0	0.779000	0.550389	0.449611	0.550389	0.449611	0	0.400000	0.600000	0.400000	0.600000	0	0.983012	0.565599	0.565599	0.301974	0.301974	21	22
CTDOXYbin2	SALNTYbin2	0.174839	0.174839	0.174839	1	1	2	0	0.832000	0.812303	0.396427	0.812303	0.396427	0	0.500000	0.666667	0.500000	0.666667	0	0.983012	0.556912	0.556912	0.301974	0.301974	21	23
CTDOXYbin2	OXYGENbin2	0.349677	0.349677	0.349677	1	1	4	0	0.180000	0.934668	0.231394	0.934668	0.231394	0	1.000000	0.000000	1.000000	0.000000	0	0.767813	0.475185	0.475185	0.000000	0.000000	21	24
CTDOXYbin2	SILCATbin2	-0.488833	-0.488833	-0.488833	1	1	4	0	0.176000	-0.535358	0.464642	-0.535358	0.464642	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.565599	0.565599	0.220339	0.220339	21	25
CTDOXYbin2	NO2+NO3bin2	-0.488833	-0.488833	-0.488833	1	1	4	0	0.161000	-0.828956	0.171044	-0.828956	0.171044	0	-0.800000	0.200000	-0.800000	0.200000	0	0.767813	0.444744	0.444744	0.220339	0.220339	21	26
CTDOXYbin2	PHSPHTbin2	0.349677	0.349677	0.349677	1	1	2	0	0.502000	0.482954	0.517046	0.482954	0.517046	0	0.400000	0.600000	0.400000	0.600000	0	0.983012	0.570397	0.570397	0.301974	0.301974	21	27
THETAbin2	SALNTYbin2	0.105261	0.105261	0.105261	1	1	4	0	1.000000	0.805242	0.404071	0.805242	0.404071	0	0.500000	0.666667	0.500000	0.666667	0	1.000000	0.556912	0.556912	0.301974	0.301974	22	23
THETAbin2	OXYGENbin2	0.227469	0.227469	0.227469	1	1	4	0	0.349000	0.806507	0.402711	0.806507	0.402711	0	0.500000	0.666667	0.500000	0.666667	0	0.767813	0.556912	0.556912	0.301974	0.301974	22	24
